username,anime_id,my_score,user_id,gender,title,type,source,score,scored_by,rank,popularity,genre,Duration,Rating,Members,Favorites,Completed,On-Hold,Dropped
Gurra50,32105,4,3991627,Male,Sousei no Onmyouji,TV,Manga,7.41,69923,1993,331,"Action, Supernatural, Romance, Fantasy, Shounen",1 hr. 20 min.,PG - Children,4212,3,208333,1935,237
Gurra50,6231,3,3991627,Male,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,OVA,Unknown,7.55,3950,1487,3936,"Mystery, Shounen",1 hr. 31 min.,PG - Children,3116,2,208333,1935,234
Iskandarani,4134,7,2191225,Male,"Naruto Shippuuden: Shippuu! ""Konoha Gakuen"" Den",Special,Unknown,7.26,20787,2578,1771,Comedy,1 hr. 30 min.,PG - Children,2940,3,208333,1935,171
kilzo,235,8,1261059,Male,Detective Conan,TV,Manga,8.25,77883,272,515,"Adventure, Mystery, Comedy, Police, Shounen",1 hr. 40 min.,PG - Children,3428,4,208333,1935,276
kilzo,4415,5,1261059,Male,World Destruction: Sekai Bokumetsu no Rokunin,TV,Game,7.06,18725,3354,1776,"Adventure, Fantasy",26 min.,PG - Children,148259,1,208333,1935,345
kilzo,5307,8,1261059,Male,Sora wo Kakeru Shoujo,TV,Original,7.05,6163,3385,2706,"Adventure, Comedy, Sci-Fi, Space",1 hr. 40 min.,PG - Children,4474,3,208333,1935,231
zerokill,1914,7,85715,Male,Saiunkoku Monogatari 2nd Season,TV,Light novel,8.16,11924,362,2233,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",1 hr. 36 min.,PG - Children,2833,3,208333,1935,180
zerokill,9756,8,85715,Male,Mahou Shoujo Madoka★Magica,TV,Original,8.46,380424,125,50,"Drama, Magic, Psychological, Thriller",1 hr. 31 min.,PG - Children,3994,4,208333,1935,67
zerokill,427,8,85715,Male,Kaleido Star,TV,Original,8.03,22821,517,1499,"Comedy, Sports, Drama, Fantasy, Shoujo",1 hr. 40 min.,PG - Children,4364,10,208333,1935,81
zerokill,591,7,85715,Male,Amaenaide yo!!,TV,Manga,6.61,27184,5145,1425,"Comedy, Ecchi, Harem, Romance, Supernatural",1 hr. 40 min.,PG - Children,2846,1,208333,1935,79
zerokill,704,0,85715,Male,Kanon Kazahana,Special,Visual novel,6.84,4884,4150,3580,"Drama, Romance, Slice of Life, Supernatural",1 hr. 35 min.,PG - Children,3116,2,208333,1935,98
zerokill,14875,0,85715,Male,Eureka Seven AO: Jungfrau no Hanabana-tachi,OVA,Manga,6.36,3313,6151,4051,"Action, Adventure, Drama, Mecha, Sci-Fi",1 hr. 33 min.,PG - Children,2890,1,208333,1935,345
seoki,12189,9,167239,Female,Hyouka,TV,Novel,8.15,241642,372,73,"Mystery, School, Slice of Life",1 hr. 38 min.,PG - Children,3355,2,208333,1935,81
seoki,996,0,167239,Female,Bishoujo Senshi Sailor Moon: Sailor Stars,TV,Manga,7.99,33532,561,1290,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",1 hr. 40 min.,PG - Children,6148,2,208333,1935,247
seoki,16518,0,167239,Female,Arata Kangatari,TV,Manga,6.62,22610,5101,1578,"Adventure, Fantasy, Shounen",1 hr. 32 min.,PG - Children,3421,3,208333,1935,175
seoki,23319,0,167239,Female,"Suisei no Gargantia: Meguru Kouro, Haruka",OVA,Original,7.44,11918,1872,2274,"Action, Adventure, Mecha, Sci-Fi",1 hr. 38 min.,PG - Children,3025,3,208333,1935,90
Srta_Stark,245,6,2664673,Female,Great Teacher Onizuka,TV,Manga,8.74,187442,37,146,"Comedy, Drama, School, Shounen, Slice of Life",1 hr. 38 min.,PG - Children,2565,3,208333,1935,79
Srta_Stark,225,4,2664673,Female,Dragon Ball GT,TV,Manga,6.67,205925,4883,204,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",1 hr. 37 min.,PG - Children,4207,4,208333,1935,229
Srta_Stark,1117,8,2664673,Female,Pokemon: Maboroshi no Pokemon Lugia Bakutan,Movie,Game,7.45,65895,1819,885,"Adventure, Comedy, Kids, Drama, Fantasy",1 hr. 40 min.,PG - Children,3608,1,208333,1935,256
Srta_Stark,28215,0,2664673,Female,Saint Seiya: Soul of Gold,ONA,Manga,7.21,8477,2788,2930,"Action, Adventure, Fantasy, Sci-Fi, Shounen",1 hr. 40 min.,PG - Children,4124,2,208333,1935,245
junmisugi84,4975,0,304774,Male,ChäoS;HEAd,TV,Visual novel,6.52,116277,5508,344,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",1 hr. 38 min.,PG - Children,2257,2,208333,1935,86
junmisugi84,25183,0,304774,Male,Gangsta.,TV,Manga,7.46,143519,1769,227,"Action, Drama, Seinen",25 min. per ep.,PG-13 - Teens 13 or older,1266,3,150183,595,82
junmisugi84,10278,0,304774,Male,The iDOLM@STER,TV,Game,7.71,35949,1090,850,"Comedy, Drama, Music",3 min. per ep.,PG-13 - Teens 13 or older,148259,16,47981,860,241
FlawlessBliss,227,5,3410699,Male,FLCL,OVA,Original,8.07,231632,460,117,"Action, Sci-Fi, Comedy, Parody, Dementia, Psychological, Mecha",28 min. per ep.,Rx - Hentai,2027,6,150183,3124,96
FlawlessBliss,20787,4,3410699,Male,Black Bullet,TV,Light novel,7.38,258969,2097,92,"Action, Sci-Fi, Mystery, Seinen",25 min.,PG - Children,11457,72,208333,1935,235
FlawlessBliss,23213,4,3410699,Male,Kantoku Fuyuki Todoki,TV,Manga,5.92,1779,7524,4900,"Comedy, Josei, Slice of Life",24 min. per ep.,R - 17+ (violence & profanity),148259,70,718161,145,714
Vini1,16355,8,4850939,Male,Dansai Bunri no Crime Edge,TV,Manga,6.83,32149,4179,1101,"Action, Romance, Fantasy, Seinen",25 min. per ep.,PG-13 - Teens 13 or older,148259,5,718161,712,1409
Vini1,1565,8,4850939,Male,Pokemon Diamond & Pearl,TV,Game,7.24,36304,2690,1259,"Action, Adventure, Comedy, Fantasy, Kids",30 min. per ep.,R - 17+ (violence & profanity),82168,899,150183,749,858
Vini1,3958,5,4850939,Male,Kannagi,TV,Manga,7.39,51941,2072,791,"Comedy, School, Shounen, Supernatural",25 min. per ep.,G - All Ages,2398,8,718161,3100,418
Vini1,20903,6,4850939,Male,Harmonie,Movie,Unknown,7.43,20006,1887,1865,"Supernatural, School, Drama",25 min. per ep.,G - All Ages,657,2,718161,1746,104
emanime,57,8,1234829,Female,Beck,TV,Manga,8.37,87024,181,414,"Comedy, Drama, Music, Shounen, Slice of Life",24 min. per ep.,PG-13 - Teens 13 or older,4145,17,718161,813,256
emanime,14027,6,1234829,Female,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,OVA,Light novel,7.2,44882,2797,1084,"Harem, Slice of Life, Comedy, Romance, School",47 min.,PG-13 - Teens 13 or older,1087,1,47981,1935,50
vinicsmoura,32828,6,3601815,Male,Amaama to Inazuma,TV,Manga,7.57,66234,1420,541,"Comedy, Seinen, Slice of Life",56 min.,R - 17+ (violence & profanity),148259,0,150183,1935,46
vinicsmoura,25835,0,3601815,Male,Shirobako,TV,Original,8.44,74220,146,325,"Comedy, Drama",30 min.,PG-13 - Teens 13 or older,148259,0,208333,1935,226
denco91,9253,8,87707,Male,Steins;Gate,TV,Visual novel,9.14,563857,5,8,"Thriller, Sci-Fi",45 min. per ep.,R+ - Mild Nudity,2670,15,150183,749,94
denco91,3429,5,87707,Male,Blame! Special,Special,Manga,5.47,2596,8412,4633,"Mecha, Sci-Fi",30 min. per ep.,PG-13 - Teens 13 or older,2756,4,150183,749,94
Saps,1749,7,6507,Male,Amaenaide yo!!: Yasumanaide yo!!,Special,Unknown,6.77,6352,4436,3449,"Ecchi, Comedy, Romance, Supernatural",23 min. per ep.,R+ - Mild Nudity,2074,14,718161,12737,113
blackskulls,2120,0,327565,Male,Captain Tsubasa: Asu ni Mukatte Hashire!,Movie,Unknown,6.86,1465,4062,5935,"Action, Sports, Shounen",1 hr. 59 min.,PG-13 - Teens 13 or older,7206,5,208333,1935,124
Morchold,16918,8,99305,Male,Gin no Saji,TV,Manga,8.16,76015,358,506,"Comedy, School, Shounen, Slice of Life",57 min. per ep.,R - 17+ (violence & profanity),2560,1,150183,112,57
Morchold,32282,7,99305,Male,Shokugeki no Souma: Ni no Sara,TV,Manga,8.46,235613,130,127,"Ecchi, School, Shounen",28 min. per ep.,R - 17+ (violence & profanity),1081,1,150183,145,54
Morchold,10017,5,99305,Male,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,OVA,Manga,6.96,11893,3700,2605,"Sci-Fi, Adventure, Super Power, Martial Arts, Fantasy, Shounen",1 hr. 7 min.,R+ - Mild Nudity,3423,8,150183,1935,60
Cyz,4722,8,282406,Female,Skip Beat!,TV,Manga,8.24,90699,282,488,"Comedy, Drama, Romance, Shoujo",24 min. per ep.,PG-13 - Teens 13 or older,1929,4,718161,712,148
Cyz,304,0,282406,Female,Aa! Megami-sama! Movie,Movie,Original,7.63,18571,1263,2007,"Comedy, Magic, Romance, Seinen, Supernatural",24 min. per ep.,PG-13 - Teens 13 or older,1097,1,718161,712,78
c11NFP,29786,9,4675117,Male,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,Light novel,7.49,167565,1677,193,"Comedy, Ecchi, School",15 min. per ep.,Unknown,221,0,718161,397,56
akirakuro7,11597,7,1640583,Male,Nisemonogatari,TV,Light novel,8.2,215305,318,146,"Mystery, Comedy, Supernatural, Ecchi",40 min. per ep.,G - All Ages,148259,6,718161,29,97
akirakuro7,30296,8,1640583,Male,Rakudai Kishi no Cavalry,TV,Light novel,7.75,193030,1000,168,"Action, Romance, Ecchi, Fantasy, School",23 min. per ep.,G - All Ages,4137,16,718161,9815,225
softdays,795,9,1730725,Male,Oniisama e...,TV,Manga,7.85,4140,800,2935,"Psychological, Drama, School, Shoujo, Shoujo Ai",24 min. per ep.,PG-13 - Teens 13 or older,3697,10,718161,71513,244
softdays,30015,8,1730725,Male,ReLIFE,TV,Web manga,8.14,218273,387,126,"Slice of Life, Romance, School",25 min. per ep.,G - All Ages,148259,47,718161,1094,503
softdays,4382,7,1730725,Male,Suzumiya Haruhi no Yuuutsu (2009),TV,Light novel,7.27,181648,2546,202,"Sci-Fi, Slice of Life, Mystery, Comedy, Parody, Romance, School",25 min. per ep.,G - All Ages,148259,35,718161,1094,221
softdays,1813,5,1730725,Male,Genshiken OVA,OVA,Manga,7.72,23894,1060,1803,"Parody, Slice of Life, Comedy",24 min. per ep.,PG - Children,148259,6,718161,47,102
softdays,1454,8,1730725,Male,Kemonozume,TV,Original,7.5,12025,1638,1681,"Action, Horror, Demons, Supernatural, Romance",15 min. per ep.,G - All Ages,148259,0,718161,71513,66
softdays,14837,7,1730725,Male,Dragon Ball Z Movie 14: Kami to Kami,Movie,Manga,7.57,66287,1423,903,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",25 min. per ep.,G - All Ages,148259,15,718161,1094,200
softdays,456,0,1730725,Male,Gokujou Seitokai,TV,Manga,7.02,4874,3498,3172,"Comedy, School, Slice of Life",45 min.,G - All Ages,148259,2,208333,1935,62
Naam,59,0,3262197,Female,Chobits,TV,Manga,7.53,175388,1546,188,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",44 min.,PG-13 - Teens 13 or older,362,0,150183,1935,49
omar1997,6573,8,1982860,Male,Darker than Black: Ryuusei no Gemini,TV,Original,7.57,162782,1421,244,"Action, Sci-Fi, Mystery, Super Power",10 min. per ep.,PG - Children,148259,6,718161,71513,138
Sugarpink-Hime,585,10,504184,Female,Mimi wo Sumaseba,Movie,Manga,8.3,73023,239,648,"Slice of Life, Drama, Romance, Shoujo",1 hr. 15 min.,G - All Ages,2109,9,208333,1935,43
Sugarpink-Hime,15085,0,504184,Female,Amnesia,TV,Visual novel,6.33,85247,6259,467,"Harem, Mystery, Romance, Fantasy, Josei",7 min. per ep.,R - 17+ (violence & profanity),148259,9,718161,937,133
Kristina303,9919,0,1211675,Female,Ao no Exorcist,TV,Manga,7.83,521881,823,14,"Action, Demons, Fantasy, Shounen, Supernatural",24 min. per ep.,PG-13 - Teens 13 or older,148259,4,718161,11901,8356
Kristina303,9515,2,1211675,Female,Highschool of the Dead: Drifters of the Dead,OVA,Manga,6.75,114389,4529,454,"Ecchi, Comedy, Supernatural",23 min. per ep.,G - All Ages,1475,4,718161,1207,135
Durie,323,9,187221,Female,Mousou Dairinin,TV,Original,7.73,76944,1047,419,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",25 min. per ep.,PG - Children,148259,4,718161,12737,1180
Durie,10721,6,187221,Female,Mawaru Penguindrum,TV,Original,8.03,72599,520,394,"Mystery, Comedy, Dementia, Psychological, Drama",30 min. per ep.,Rx - Hentai,1603,3,150183,112,90
Durie,9289,9,187221,Female,Hanasaku Iroha,TV,Original,8.01,81989,544,387,"Slice of Life, Comedy, Drama",2 hr. 11 min.,R+ - Mild Nudity,5732,1,208333,1935,98
Durie,4794,5,187221,Female,Pokemon: Pikachu no Dokidoki Kakurenbo,Movie,Game,6.59,4790,5261,3750,"Adventure, Comedy, Fantasy, Kids",8 min. per ep.,PG-13 - Teens 13 or older,148259,2,718161,11901,212
Durie,5505,0,187221,Female,Viper&#039;s Creed,TV,Original,6.83,3307,4221,4010,"Action, Military, Sci-Fi",5 min. per ep.,PG - Children,148259,162,47981,112,109
Durie,31593,0,187221,Female,Rokka no Yuusha Picture Drama,Special,Light novel,6.61,950,5175,4460,"Action, Adventure, Mystery, Magic, Fantasy",27 min.,PG-13 - Teens 13 or older,148259,6,150183,1935,91
miehlfin13,61,7,119984,Male,D.N.Angel,TV,Manga,7.31,76025,2376,582,"Action, Comedy, Magic, Romance, Fantasy, School, Shoujo",47 min. per ep.,R - 17+ (violence & profanity),4778,8,150183,112,84
miehlfin13,2816,5,119984,Male,Toushou Daimos,TV,Unknown,7.24,1951,2668,5569,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",3 min. per ep.,G - All Ages,148259,2,718161,29,232
miehlfin13,10582,0,119984,Male,Astarotte no Omocha! EX,OVA,Unknown,6.78,13451,4386,2353,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",4 min.,G - All Ages,148259,4,44663,1935,23
larutarum,267,8,5143789,Male,Gungrave,TV,Game,7.94,47158,629,726,"Action, Drama, Sci-Fi, Seinen, Super Power",2 min.,PG-13 - Teens 13 or older,148259,4,44663,1935,61
Rache,136,8,88726,Female,Hunter x Hunter,TV,Manga,8.47,115140,118,310,"Action, Adventure, Shounen, Super Power",28 min. per ep.,R+ - Mild Nudity,148259,32,150183,112,308
Prince-sama,245,7,135359,Male,Great Teacher Onizuka,TV,Manga,8.74,187442,37,146,"Comedy, Drama, School, Shounen, Slice of Life",30 min. per ep.,PG-13 - Teens 13 or older,148259,0,150183,595,56
Prince-sama,5065,0,135359,Male,Detroit Metal City: Birth of the Metal Devil,Special,Unknown,7.39,10348,2062,2782,"Parody, Comedy, Romance, Music",7 min. per ep.,G - All Ages,705,0,718161,163,91
Tanikaze,8142,0,1290759,Male,Colorful (Movie),Movie,Novel,7.99,40843,563,942,"Slice of Life, Supernatural, Drama",10 min. per ep.,PG - Children,2736,4,208333,749,66
victuuriskiss,512,6,226186,Female,Majo no Takkyuubin,Movie,Novel,8.29,139857,250,340,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",56 min.,R - 17+ (violence & profanity),3711,12,150183,1935,69
victuuriskiss,3785,0,226186,Female,Evangelion: 3.0 You Can (Not) Redo,Movie,Original,7.64,96735,1240,451,"Action, Sci-Fi, Mecha",25 min. per ep.,PG - Children,148259,0,718161,766,3990
Kuso_Ga,23755,8,3575993,Male,Nanatsu no Taizai,TV,Manga,8.29,385532,251,52,"Action, Adventure, Supernatural, Magic, Ecchi, Fantasy, Shounen",25 min. per ep.,G - All Ages,148259,13,718161,47488,208
Kuso_Ga,8100,9,3575993,Male,Mardock Scramble: The First Compression,Movie,Novel,7.58,21469,1409,1505,"Action, Sci-Fi, Psychological",28 min. per ep.,R+ - Mild Nudity,148259,0,150183,112,40
Gawain69,23199,8,4411197,Male,Durarara!!x2 Shou,TV,Light novel,8.11,134417,421,263,"Action, Mystery, Supernatural",25 min. per ep.,PG - Children,148259,3,718161,71513,68
Gawain69,10165,7,4411197,Male,Nichijou,TV,Manga,8.52,151872,96,136,"Slice of Life, Comedy, School",27 min. per ep.,Unknown,148259,1,150183,749,45
LukiSumi,2404,0,449373,Male,Zombie-Loan,TV,Manga,7.01,50100,3551,815,"Action, Horror, Shounen, Supernatural",23 min. per ep.,PG-13 - Teens 13 or older,148259,2,718161,12737,120
LukiSumi,4901,8,449373,Male,Black Lagoon: Roberta&#039;s Blood Trail,OVA,Manga,8.13,78067,394,595,"Action, Seinen",24 min. per ep.,PG-13 - Teens 13 or older,148259,0,718161,12737,63
minnake,8915,9,93488,Female,Dantalian no Shoka,TV,Light novel,7.32,41506,2328,855,"Action, Mystery, Historical, Supernatural",20 min. per ep.,Unknown,387,0,718161,71513,155
toad26b,12365,0,1171803,Male,Bakuman. 3rd Season,TV,Manga,8.67,107767,50,426,"Comedy, Drama, Romance, Shounen",4 min. per ep.,PG-13 - Teens 13 or older,148259,10,47981,3124,138
toad26b,7311,10,1171803,Male,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,8.73,179475,45,181,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",24 min. per ep.,PG-13 - Teens 13 or older,148259,65,718161,145,937
Eraiza,322,9,33120,Female,Paradise Kiss,TV,Manga,7.9,52745,703,822,"Slice of Life, Comedy, Drama, Romance, Josei",30 min. per ep.,PG-13 - Teens 13 or older,2519,108,150183,749,52
Tassei,9120,8,223469,Female,Beelzebub: Hirotta Akachan wa Daimaou!?,Special,Manga,7.33,12884,2299,2303,"Action, Supernatural, Comedy, School, Demons, Shounen",1 hr. 50 min.,PG-13 - Teens 13 or older,17561,34,208333,1935,151
DivyaBelle,740,7,1181189,Female,Bishoujo Senshi Sailor Moon R,TV,Manga,7.75,50821,980,964,"Demons, Magic, Romance, Shoujo",26 min. per ep.,PG - Children,9332,42,718161,841,1251
SentiNel,395,8,34243,Male,Gantz 2nd Stage,TV,Manga,7.22,65804,2717,817,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",25 min. per ep.,PG-13 - Teens 13 or older,148259,29,718161,1680,303
SentiNel,34881,7,34243,Male,Aho Girl,TV,4-koma manga,7.26,83076,2555,492,"Comedy, Romance, School, Shounen",25 min. per ep.,G - All Ages,804,3,718161,3813,87
SentiNel,1087,0,34243,Male,Kimagure Orange☆Road,TV,Manga,7.67,6504,1169,2542,"Slice of Life, Comedy, Super Power, Drama, Romance, School, Shounen",22 min.,Unknown,278,3,208333,1935,106
SentiNel,34626,0,34243,Male,Kono Subarashii Sekai ni Shukufuku wo! 2 OVA,OVA,Light novel,8.17,45720,349,981,"Adventure, Comedy, Fantasy, Magic, Supernatural",1 hr. 47 min.,G - All Ages,10519,17,47981,1935,148
STARlock,430,8,49236,Male,Fullmetal Alchemist: The Conqueror of Shamballa,Movie,Manga,7.69,146690,1128,327,"Military, Comedy, Historical, Drama, Fantasy, Shounen",23 min. per ep.,PG-13 - Teens 13 or older,148259,65,150183,595,230
STARlock,304,8,49236,Male,Aa! Megami-sama! Movie,Movie,Original,7.63,18571,1263,2007,"Comedy, Magic, Romance, Seinen, Supernatural",1 hr. 30 min.,G - All Ages,9260,19,208333,1935,247
STARlock,35459,0,49236,Male,Boku no Hero Academia: Training of the Dead,OVA,Manga,7.59,26610,1369,1383,"Action, Comedy, Super Power, School, Shounen",37 min. per ep.,R+ - Mild Nudity,148259,4,150183,749,98
donakos,1571,10,14374,Male,Ghost Hunt,TV,Novel,7.92,69224,656,527,"Comedy, Horror, Mystery, Shoujo, Supernatural",1 hr. 53 min.,Rx - Hentai,4112,9,208333,1935,141
donakos,1123,5,14374,Male,Beet the Vandel Buster Excellion,TV,Manga,6.8,2612,4302,4597,"Adventure, Fantasy, Shounen, Supernatural",1 hr. 25 min.,PG - Children,148259,41,208333,1935,63
laddy87,8068,9,633395,Female,Kuroshitsuji Picture Drama,Special,Manga,7.32,5026,2341,3049,"Demons, Supernatural",25 min. per ep.,PG-13 - Teens 13 or older,148259,5,718161,1746,142
laddy87,2782,0,633395,Female,Fire Emblem,OVA,Game,5.82,3391,7756,4206,"Action, Adventure, Fantasy, Magic, Shounen",24 min. per ep.,PG-13 - Teens 13 or older,148259,14,718161,766,120
laddy87,2159,9,633395,Female,Ookiku Furikabutte,TV,Manga,8.06,25390,479,1340,"Comedy, Sports",1 hr. 40 min.,PG-13 - Teens 13 or older,367364,1479,208333,1935,1037
laddy87,33371,0,633395,Female,Atom: The Beginning,TV,Manga,6.95,6983,3728,2595,"Action, Sci-Fi, Mecha, Seinen",1 hr. 25 min.,PG-13 - Teens 13 or older,3347,2,208333,1935,58
millionsxknives,45,0,1680121,Female,Rurouni Kenshin: Meiji Kenkaku Romantan,TV,Manga,8.4,135713,168,240,"Action, Adventure, Comedy, Historical, Romance, Samurai",1 hr. 38 min.,R+ - Mild Nudity,6527,126,208333,1935,58
millionsxknives,32379,0,1680121,Female,Berserk,TV,Manga,6.7,67636,4739,544,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",23 min. per ep.,PG-13 - Teens 13 or older,148259,121,718161,11901,374
millionsxknives,18055,9,1680121,Female,Hakkenden: Touhou Hakken Ibun 2nd Season,TV,Manga,7.78,19791,923,1736,"Action, Demons, Supernatural, Fantasy, Shoujo",1 hr. 15 min.,G - All Ages,1826,4,208333,1935,71
chuunifuck,21,0,3353503,Male,One Piece,TV,Manga,8.54,423868,91,35,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen",25 min. per ep.,G - All Ages,148259,3,718161,766,338
chuunifuck,23341,0,3353503,Male,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,ONA,Unknown,6.38,7425,6089,2876,"Magic, Comedy",27 min.,PG - Children,148259,2,208333,1935,96
BookmanJunior112,8074,0,1102223,Female,Highschool of the Dead,TV,Manga,7.36,479492,2184,32,"Action, Horror, Supernatural, Ecchi, Shounen",5 min.,G - All Ages,148259,34,44663,1935,79
BookmanJunior112,31229,8,1102223,Female,Servamp,TV,Manga,7.11,44740,3187,719,"Action, Comedy, Drama, Josei, Supernatural, Vampire",25 min. per ep.,PG-13 - Teens 13 or older,148259,3,718161,12737,94
MsBanana,13601,0,121026,Female,Psycho-Pass,TV,Original,8.45,377003,134,29,"Action, Police, Psychological, Sci-Fi",1 hr. 47 min.,PG-13 - Teens 13 or older,148259,8,208333,1935,247
MsBanana,5526,9,121026,Female,Pokemon: Pikachu no Natsuyasumi,Movie,Game,6.84,14605,4165,2413,"Comedy, Fantasy, Kids",25 min. per ep.,PG-13 - Teens 13 or older,1495,2,718161,1746,151
MsBanana,32983,8,121026,Female,Natsume Yuujinchou Go,TV,Manga,8.64,31558,63,1038,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",24 min. per ep.,PG-13 - Teens 13 or older,23300,39,718161,71513,1889
TokyoNeonLight,1140,7,160356,Male,Giniro no Kami no Agito,Movie,Original,7.23,27858,2675,1473,"Adventure, Drama, Fantasy, Romance, Sci-Fi",29 min. per ep.,R - 17+ (violence & profanity),148259,118,150183,860,917
Waningu,15051,0,6519025,Male,Love Live! School Idol Project,TV,Other,7.62,118299,1300,305,"Slice of Life, Music, School",27 min.,Unknown,148259,1,150183,1935,48
